	ra	dec	mag	x	y	z
40314	2.1610039352327695	-1.0980851213593228	5.16	-0.25339024887297557	0.3782765430531553	-0.8903371489227246
40411	2.1664569546812382	0.16031800384010253	3.53	-0.5538610017485147	0.8171631232707052	0.15963214184053995
40565	2.174301249737864	-1.1451662331432033	5.06	-0.23433132157632963	0.3399572079727112	-0.910778748366303
40587	2.1752133588049563	-1.3425024086187176	4.05	-0.1286144022155883	0.18621834529495881	-0.9740539324998049
40591	2.1753586574651846	-0.6398252770368471	4.44	-0.4559713643109253	0.6600114283264006	-0.5970552984497985
40701	2.1808606333991722	-1.2481705739542481	5.33	-0.18164845204581978	0.2598645228435413	-0.9484061733438138
40728	2.1819423884695577	0.47503860199310827	5.13	-0.510271686966479	0.7283082758239237	0.45737278105148216
40773	2.1844841987256993	-1.3523592428358182	4.34	-0.1247934123755236	0.17716456086463853	-0.9762373290349597
40828	2.187555367343972	-0.6367690135303873	5.18	-0.4650411747385689	0.6558861481564814	-0.594600762238181
40830	2.187699618806649	-0.5769075188592679	4.83	-0.48488169151404326	0.6836599050757032	-0.5454345785026475
40888	2.190715809553483	-1.2810714091644502	5.28	-0.16597562039004882	0.23252973241715075	-0.9583225015505723
40921	2.192631657473397	-1.0386364145095925	1.86	-0.2955717628108597	0.41241699553573	-0.8617131511252237
40922	2.19269318032953	-0.8463168039965004	4.79	-0.38610096042144854	0.5386631753483877	-0.7488444644151594
40959	2.1940328077968982	0.7537750837326311	4.25	-0.4255568143451591	0.592033287131872	0.6843960729666926
41143	2.2037502774732265	-0.41968557203257073	5.32	-0.5401943246614955	0.7363121407462302	-0.4074733402238905
41179	2.2057567079813194	-0.9028137052955026	5.18	-0.36739620493645464	0.4986789287885145	-0.7850728339336613
41190	2.2063604173695843	-0.06817996077892696	3.91	-0.5922522575425141	0.8028673324704615	-0.06812715969098485
41195	2.2066942115890282	-1.1543064875293128	3.77	-0.24026330026632645	0.325478965779822	-0.9145146195551116
41207	2.207253415081367	-0.7357098962302311	5.45	-0.4406238799772198	0.5962022509577024	-0.6711136061404129
41209	2.2074610219958917	0.13202553598686617	5.13	-0.5893429397079698	0.7970854413514923	0.13164231311347105
41365	2.21486732667673	-0.9265687708791593	5.08	-0.36062141755682275	0.4802600803610322	-0.7995639113985339
41498	2.221277222887604	-0.8365175132848381	5.33	-0.40576270449656743	0.5332225495266988	-0.7423141789807591
41521	2.222930224222168	-0.7805952267354701	5.03	-0.4311877075852867	0.5646946272139325	-0.7037024504881755
41586	2.226454829380108	1.0597319648323529	3.35	-0.29819642361230786	0.3876899131523079	0.8722244115964567
41699	2.2319070634304135	-0.3416911710840741	5.42	-0.5784984471314791	0.743680233590392	-0.3350809705629481
41704	2.232256565613125	0.31580720523871236	5.33	-0.5838916019466261	0.7500721703589779	0.3105838637617464
41790	2.237112158858636	0.3567655798335491	5.33	-0.5791733036854985	0.7366043725717587	0.3492453043437966
41961	2.2453776891302306	1.1369977082714342	5.47	-0.2625189165221445	0.3282578633675479	0.90737566289019
41969	2.2459188284648115	-0.8716907846344295	5.01	-0.4022036511475703	0.5023617608388959	-0.7654181107410559
42010	2.2482436070284675	-1.0162133318511806	5.27	-0.33006870118802084	0.41030532998527364	-0.8501201025041868
42015	2.248542581929335	-1.0124520251400853	4.84	-0.3321952002310965	0.41269361424111317	-0.8481334386215587
42168	2.2572081416654863	-1.0969999105370176	5.45	-0.2891666812473452	0.3529347186875954	-0.8898425224731082
42193	2.2586477764989943	-0.7503010058565365	4.11	-0.4644032251129207	0.5651530702938038	-0.6818589675601583
42195	2.258700921774717	0.09954977571598722	4.14	-0.6317761725653765	0.7687531513427738	0.09938541180272822
42215	2.259630833200179	-0.4582361951111112	5.24	-0.57006168032124	0.6923446796598999	-0.44236695759963196
42283	2.263505725938995	0.05831904249137672	4.45	-0.6375387325570013	0.768210328018647	0.05828598815405825
42306	2.2649385539884195	-1.228480450011656	5.19	-0.2147370172985871	0.25799617633717536	-0.9419798227123038
42311	2.265140139517025	-0.39552433342538995	5.05	-0.5904784001652535	0.7091440469503927	-0.38529207052975023
42341	2.2662993872061996	-0.9326998856486126	5.45	-0.3816865670306094	0.4573129735038703	-0.8032311054817514
42364	2.2676536754392846	-0.5159382462586154	4.86	-0.5582663576341932	0.6670406972462938	-0.49335117528088385
42385	2.268754018266205	-0.9259797048033187	5.18	-0.3862682478662171	0.4604999523762372	-0.7992100065388609
42390	2.2690351908087005	-0.21773631681111003	4.98	-0.6276907615824998	0.7478901592760133	-0.2160199469541662
42396	2.269374744614676	-0.6162469958531249	3.97	-0.524828209883534	0.624898719960505	-0.5779765911368451
42408	2.269863524071697	1.122734284212191	4.59	-0.27877748836326904	0.33160580655319843	0.9012883562113017
42416	2.270207528467265	-0.9236611745183843	3.6	-0.3881290636924065	0.461354715059185	-0.7978142997025773
42421	2.2703232437966725	-0.7027371883614318	5.2	-0.491310398993195	0.5838656057250812	-0.6463087855603014
42449	2.271620983361993	-1.043026266644209	4.31	-0.3247506649695484	0.38491311829944963	-0.8639322293807715
42452	2.271660253270163	-0.8141741747199497	3.77	-0.4426889501497125	0.5246583246763484	-0.7271589480733581
42485	2.27336875607494	0.7999543838920062	5.35	-0.45022145627897253	0.5317390969957335	0.7173243150989678
42505	2.2742465694222305	-0.8258396238277218	4.74	-0.4385271788680961	0.5170072941926399	-0.7351172499306445
42518	2.274715452125779	-1.378170602984297	5.46	-0.12389905080545245	0.14593504887597047	-0.9815049601092579
42543	2.276442804486478	-0.2782645447097836	4.87	-0.6235796213160557	0.7319120936280834	-0.27468735515178067
42560	2.2774300499778684	-0.7925664749814842	5.2	-0.4558054295019767	0.5339226042543603	-0.7121573303019216
42593	2.2788322474989204	-0.8394874877130795	5.48	-0.43432794648458956	0.5073217325397401	-0.7443009435674229
42596	2.279036451021404	-0.9267708101933702	5.49	-0.3905714508892923	0.4560235099511346	-0.7996852506593332
42607	2.279501406734135	-0.9270138996515878	4.83	-0.3906569079959751	0.4556942673428555	-0.7998311790283511
42680	2.282997999357581	0.05931784206241553	4.3	-0.6523524336513596	0.7555936874080578	0.05928306552669636
42687	2.2832652965325235	0.37469602791769513	4.66	-0.6083491680002381	0.7042463070756274	0.36598965663493677
42709	2.284602567805402	-0.5792116850844583	3.68	-0.5479276441218576	0.6325879663365015	-0.5473643774062394
42715	2.2849468340003574	-0.8695719374692159	5.15	-0.42255993962526633	0.48751036521628177	-0.7640528392922696
42716	2.2849541643832163	-0.12625240570028942	4.63	-0.6497680114087584	0.7496308232220428	-0.12591727532531027
42765	2.2881232459725243	-0.7443702897917971	4.05	-0.483507014671242	0.554258809264946	-0.6775087741984659
42792	2.2893701964566118	0.3168524654744393	3.94	-0.625541587206495	0.7152743096904612	0.3115772529759083
42794	2.289451092467442	-0.9548490563342166	1.93	-0.3803634150769042	0.43485390672646473	-0.8162265324502541
42904	2.2952276959592304	-0.8035762387958673	3.87	-0.46001113547088396	0.5198227364833768	-0.7198430925401187
42948	2.296746917806629	-0.2364523201382862	4.32	-0.645375269877888	0.7270593415839822	-0.2342551490266743
42963	2.297329421444482	-0.8013243626350666	5.43	-0.4621783396336111	0.5200650615687961	-0.7182781592871683
42984	2.2981493771270682	0.5019549126377322	4.03	-0.582875765233408	0.6547976263942838	0.4811402194495704
42986	2.298202522402792	-0.9908195068196565	4.5	-0.3643870421343698	0.4093055944590206	-0.8364753516207831
42990	2.298490501729371	0.11202935110664469	3.38	-0.6609798414877263	0.7420293056559035	0.11179516400398438
43023	2.300561073087475	-0.03310947186898559	5.28	-0.6663289214501187	0.7449227692247625	-0.033103418700078636
43113	2.305723233416098	0.10188904051243522	4.35	-0.6670554245846071	0.7380322194838872	0.10171284843094862
43184	2.309777982334331	-0.06009208757189273	5.3	-0.6723197717881932	0.7378207158653176	-0.06005593811324514
43204	2.3110458767694424	-0.7037195120243318	5.47	-0.5142449459521028	0.5629102954640695	-0.6470580614004224
43224	2.3116624143277096	-0.7907715958320259	4.94	-0.47467422877507987	0.5189518812679701	-0.7108961397174821
43229	2.3119430632714306	-0.5721280917823142	5.19	-0.5676196406242127	0.620217424142038	-0.5414224693972858
43286	2.31488359399519	-0.4836280130139956	4.02	-0.599622998443037	0.6513314718887423	-0.46499416497997703
43290	2.314994596935617	-0.8120875114261429	5.09	-0.4660288359803592	0.5061032036754527	-0.7257249280989558
43291	2.3150872739188983	-1.1657574356720148	5.34	-0.26695414197043715	0.2898524510722263	-0.9190870702453877
43408	2.3210576089576573	0.7631731930624301	5.15	-0.4927217631980313	0.5286236080092287	0.6912180156262773
43548	2.329330731411499	-0.8293940392092859	5.31	-0.4645264121286381	0.49017965182736056	-0.7375222853374007
43597	2.3310855727079165	0.5337062390959858	5.4	-0.5932920652954279	0.6238595347727962	0.508727634526134
43659	2.3345847833252398	-1.0584481006345858	3.84	-0.339070013788025	0.35405136448690083	-0.8715957532335459
43689	2.336096151191004	0.10376965023475161	3.11	-0.6890266751108083	0.7172954016313621	0.10358353046815773
43700	2.336673157041713	-0.48313979206233526	4.87	-0.6138299260814474	0.6382750875747374	-0.4645618736275139
43709	2.3372635146612004	0.4874264952381585	5.23	-0.6128193079632634	0.6364725867592476	0.46835365066519874
43726	2.3384175263626195	0.2029123802625887	5.44	-0.6801784897690435	0.704801942289861	0.20152281310050865
43754	2.340142522528828	-0.9201982318429174	4.68	-0.42133834266268083	0.43508732090137037	-0.7957217002150522
43783	2.3417821720946144	-1.4951040500363655	5.43	-0.052691993101376795	0.054239675477497876	-0.9971367065087415
43807	2.342857382180305	0.5743953617471174	5.44	-0.5856608933059494	0.6014954530268058	0.5433272844613593
43812	2.3429898526705313	-1.033746961876593	4.93	-0.3569494966736015	0.3665032907888149	-0.859221970543952
43844	2.34419151186053	0.26743264739947137	5.22	-0.673736431843697	0.6901071403321452	0.26425623033168494
43939	2.3495929568296012	0.2069559241670241	4.26	-0.687434329639099	0.6965711031611328	0.20548172832280048
43966	2.3512768504919257	-0.8244008267522553	5.17	-0.477755652856644	0.48247944402138637	-0.7341410779001102
44000	2.3527460686562542	0.8384880423702173	3.12	-0.4711256176533442	0.47439488338949987	0.7436330728286752
44016	2.3535969166666018	-1.0312053087000839	5.17	-0.36235344381588763	0.3642460107593736	-0.857918892087503
44027	2.3542061238420104	0.5658105933020404	5.23	-0.5957190084233458	0.598093112094285	0.5361002632609676
44064	2.3565884982709826	-0.7200112355671954	4.45	-0.5318107460649045	0.5313925554711575	-0.6593931167063563
44120	2.358991816650979	0.7292493680177564	3.96	-0.5287409020954942	0.5257983349840826	0.6663101150209335
44209	2.363798715210359	-0.9108643855361769	5.23	-0.4367847355220073	0.43019232815337893	-0.7900339585188384
44254	2.3668698838286306	-1.1588301366043867	4.0	-0.28614023322824234	0.2800952540455708	-0.9163353183137897
44262	2.3673000202227845	1.1803595234193147	4.74	-0.2720911297895589	0.2661145998758691	0.9247429030940154
44277	2.3681401344582325	0.42678387846030924	5.45	-0.6513236537945305	0.635945577215998	0.41394531139651014
44343	2.3720142417988845	0.8230366250490191	3.57	-0.48837687519810247	0.4731649911459004	0.7332141016958397
44383	2.3743235741986606	-0.8220105808883567	3.75	-0.49000946096945835	0.47255795681607304	-0.7325160104804804
44471	2.378652950674695	-1.2671562481041496	4.47	-0.2161162221544844	0.20662097442679173	-0.9542544479585078
44485	2.3797637654771266	0.8470137663266994	5.48	-0.4791682403905147	0.45709739309032316	0.7493061928418104
44498	2.3808020618491383	-1.2311290220581426	4.66	-0.24131449194088592	0.22972124681000944	-0.942865560270056
44531	2.382255572050199	0.08887768075198757	4.99	-0.722429856427369	0.6857234417991471	0.0887607115195827
44572	2.3846848085695873	0.6711177564347515	4.56	-0.5693041141762207	0.5377553551594364	0.6218617238417049
44670	2.3899967181480317	0.18619505818162638	5.23	-0.7179720996208241	0.6710039162724384	0.18512106447704893
44689	2.3910839710055614	-0.7580416807154715	2.23	-0.5310884658229726	0.49526545323441	-0.6875006707649934
44690	2.3911049149565855	0.5175640379101406	5.42	-0.6355682753712992	0.5926726445166889	0.49476469536856305
44696	2.391310427476008	-0.4513165929454844	4.62	-0.6582544672664493	0.6135744828443213	-0.4361506738801245
44728	2.392811585165649	1.16715813220991	5.15	-0.2877087593501933	0.26737501210536463	0.919638120509817
44773	2.3949049330704906	0.9006710169327067	4.46	-0.4558386132320027	0.4218491815961947	0.7837438527180582
44819	2.397030482300032	0.3847656177706138	5.16	-0.6816179976770679	0.6281045853025337	0.3753418910335441
44833	2.3980509763136735	-0.15337339110629464	5.47	-0.7274353415957884	0.6689531388056776	-0.15277277859439045
44910	2.401539191356709	1.1717096541931387	4.8	-0.2869380551186005	0.2620278463558623	0.9214162795712173
44947	2.40382653260791	1.1085220157533235	4.67	-0.33001834626564813	0.29998399495789474	0.8950404984676328
44952	2.4040524654795803	-1.0291664848810742	3.43	-0.3815587847723669	0.3466805758338706	-0.856869577066738
44957	2.404511138007005	-0.7830926183621488	4.99	-0.5247710342118984	0.47636215647931945	-0.7054746328015961
44972	2.4054088481077684	-1.0876364285395783	3.96	-0.34426986045922237	0.3119495816945205	-0.8855313216707816
45106	2.4138010892830577	-1.216794824897731	1.67	-0.2588246509192728	0.23060520181611543	-0.9379930921770508
45158	2.416423795550029	0.7542933418007183	5.3	-0.5453913705411468	0.48335599868754103	0.6847738542555633
45196	2.418590447283455	-0.9698729901617241	5.26	-0.42395257035188827	0.3740938762647397	-0.8248139122452098
45201	2.4187752776512417	1.0720391365994983	5.18	-0.3587244370831151	0.3164185259583161	0.8781777124647201
45204	2.4188705726284003	0.04039180581305437	3.89	-0.7493963666216537	0.6608891547648158	0.040380822286222744
45212	2.419061947980881	-0.7544620802328013	5.24	-0.5465779680746762	0.48183905909693026	-0.6848968140851169
45279	2.4226517411863835	0.2607784923597804	5.36	-0.7270611635483943	0.6363209202881381	0.2578327963299314
45308	2.4243146908976834	-0.6731724802032467	4.92	-0.589198253613382	0.5139369351027163	-0.6234695218502405
45317	2.424922589076153	-0.6529825463227614	4.63	-0.5988813826414014	0.5217415883276694	-0.6075580668008979
45324	2.4252655462741703	0.9903243569108657	5.28	-0.41362934432350723	0.36010246214914027	0.8362039118950787
45363	2.4268300594156575	0.9428592726915463	4.8	-0.4436915420919991	0.38505395948190074	0.8092411653909696
45365	2.426886608083423	-1.004288160297419	4.34	-0.4053532713108216	0.3517439245818698	-0.8437801472880001
45374	2.4276830018211073	-0.7725828215652921	5.12	-0.5412415511581425	0.4689046067983433	-0.6979871438810452
45395	2.4290160843037807	-0.1526248368434068	5.49	-0.7478837118233778	0.6461856747104646	-0.1520329812516629
45396	2.4290427878413365	-0.11088328065332263	5.24	-0.7520502662356526	0.6497504120194254	-0.1106562205005707
45413	2.430158838631524	-0.6876865859029541	5.31	-0.5852757273630242	0.5045227027714952	-0.6347512625807281
45425	2.430764904214279	-1.034547910923626	2.21	-0.3871821160961788	0.3333522923313889	-0.8596314664858967
45440	2.4316317219872823	-1.198860414916183	5.38	-0.27561095125498347	0.23688064792288455	-0.9316255482692377
45450	2.432203753649623	-1.307152352869192	5.28	-0.1977327865396912	0.1697477032780645	-0.965446768267972
45500	2.435161824932366	-0.8910055755213799	5.26	-0.47818848909309714	0.40805860403289396	-0.7777042783562316
45557	2.438417562119036	0.6423264909345875	3.82	-0.6107712825458969	0.5177698958013301	0.5990599097078021
45620	2.442470740240942	-0.20900061229232053	4.77	-0.7487512800781905	0.6295415738654111	-0.20748235432521134
45679	2.445571230390648	-0.16677834006635955	4.8	-0.7567512798197222	0.6322732177573613	-0.1660062607191806
45724	2.4475931070626205	-1.0891662968954139	4.79	-0.35607761150390177	0.2962862890824031	-0.8862410335159703
45728	2.4480664403557615	0.600263445096286	3.14	-0.6345648172863009	0.5275043178108407	0.5648598829385242
45770	2.449976266889756	-0.4531824022757439	4.71	-0.6924691483280706	0.5734041579429541	-0.43782890524442114
45809	2.4526837961583747	-0.960117280321484	2.47	-0.44264878378395645	0.3645230256525883	-0.8192588223410637
45894	2.4574425236304003	-0.5032460199518949	4.71	-0.6788782962448928	0.5536590184676866	-0.4822716559751666
45975	2.4616158676713065	-1.4099969786003868	5.34	-0.12449429759310915	0.10067528452093487	-0.9870996185560135
46014	2.463769429435342	0.45696775962393177	4.47	-0.6990160441285538	0.5627552811305722	0.4412290375876439
46150	2.4709474450500193	-0.9316377131724338	5.09	-0.4673262516310786	0.37073267051040704	-0.8025979451460536
46226	2.474472312007347	-1.2496888184172652	5.46	-0.24794951500168275	0.19528323468971226	-0.9488864506670717
